
GPS BIIR-2  (PRN 13),2020-09-18T23:19:35.988186,21472812.2006,9088253.96591,-12943834.3638,
GPS BIIR-2  (PRN 13),2020-09-18T23:21:35.652203,21195701.7347,9296709.1334,-13250586.624,
GPS BIIR-2  (PRN 13),2020-09-18T23:23:35.316220,20912178.0302,9502351.38897,-13553328.8645,
GPS BIIR-2  (PRN 13),2020-09-18T23:25:34.980237,20624768.777,9703441.10833,-13849498.3837,
GPS BIIR-2  (PRN 13),2020-09-18T23:27:34.644254,20328731.1284,9903297.33713,-14143983.5188,
GPS BIIR-2  (PRN 13),2020-09-18T23:29:34.308271,20026544.3189,10100157.8572,-14434189.3205,
GPS BIIR-2  (PRN 13),2020-09-18T23:31:33.972288,19720893.6197,10292361.1856,-14717664.7478,
GPS BIIR-2  (PRN 13),2020-09-18T23:33:33.636305,19406735.1184,10483079.6395,-14999088.5375,
GPS BIIR-2  (PRN 13),2020-09-18T23:35:33.300321,19086707.6372,10670627.8206,-15275975.4529,
GPS BIIR-2  (PRN 13),2020-09-18T23:37:32.964338,18763646.9273,10853426.7225,-15545992.5114,
GPS BIIR-2  (PRN 13),2020-09-18T23:39:32.628355,18432221.6361,11034493.442,-15813596.3212,
GPS BIIR-2  (PRN 13),2020-09-18T23:41:32.292372,18095223.0849,11212223.8609,-16076417.9372,
GPS BIIR-2  (PRN 13),2020-09-18T23:43:31.956389,17755629.9372,11385125.6451,-16332248.6368,
GPS BIIR-2  (PRN 13),2020-09-18T23:45:31.620406,17407837.7777,11556052.5922,-16585310.9618,
GPS BIIR-2  (PRN 13),2020-09-18T23:47:31.284423,17054783.0776,11723486.0615,-16833358.4602,
GPS BIIR-2  (PRN 13),2020-09-18T23:49:30.948440,16699578.889,11886024.6455,-17074312.9665,
GPS BIIR-2  (PRN 13),2020-09-18T23:51:30.612457,16336363.1721,12046351.022,-17312151.3821,
GPS BIIR-2  (PRN 13),2020-09-18T23:53:30.276474,15968209.4745,12203036.1737,-17544755.8821,
GPS BIIR-2  (PRN 13),2020-09-18T23:55:29.940491,15598357.0352,12354773.2724,-17770184.2776,
GPS BIIR-2  (PRN 13),2020-09-18T23:57:29.604508,15220701.8494,12504066.7454,-17992157.2553,
GPS BIIR-2  (PRN 13),2020-09-18T23:59:29.268525,14838446.4723,12649580.9451,-18208691.1713,
GPS BIIR-2  (PRN 13),2020-09-19T00:01:28.932542,14454947.4427,12790107.1933,-18417985.1204,
GPS BIIR-2  (PRN 13),2020-09-19T00:03:28.596559,14063875.5875,12927964.805,-18623493.3789,
GPS BIIR-2  (PRN 13),2020-09-19T00:05:28.260576,13668553.3005,13061915.2999,-18823372.1245,
GPS BIIR-2  (PRN 13),2020-09-19T00:07:27.924593,13272445.6001,13190851.3061,-19015966.4413,
GPS BIIR-2  (PRN 13),2020-09-19T00:09:27.588610,12869015.1588,13316900.8092,-19204454.9321,
GPS BIIR-2  (PRN 13),2020-09-19T00:11:27.252627,12461695.3448,13438925.7739,-19387138.479,
GPS BIIR-2  (PRN 13),2020-09-19T00:13:26.916643,12054050.4437,13555923.0919,-19562512.5745,
GPS BIIR-2  (PRN 13),2020-09-19T00:15:26.580660,11639352.534,13669823.7053,-19733471.6117,
GPS BIIR-2  (PRN 13),2020-09-19T00:17:26.244677,11221136.9578,13779593.0142,-19898465.6416,
GPS BIIR-2  (PRN 13),2020-09-19T00:19:25.908694,10803057.0988,13884335.0483,-20056144.8769,
GPS BIIR-2  (PRN 13),2020-09-19T00:21:25.572711,10378212.9186,13985778.394,-20209111.537,
GPS BIIR-2  (PRN 13),2020-09-19T00:23:25.236728,9950232.04999,14082994.7224,-20355969.0911,
GPS BIIR-2  (PRN 13),2020-09-19T00:25:24.900745,9522847.38684,14175197.5456,-20495526.0043,
GPS BIIR-2  (PRN 13),2020-09-19T00:27:24.564762,9089005.15842,14263908.476,-20630085.3697,
GPS BIIR-2  (PRN 13),2020-09-19T00:29:24.228779,8652415.78753,14348307.9095,-20758407.765,
GPS BIIR-2  (PRN 13),2020-09-19T00:31:23.892796,8216881.45866,14427721.0058,-20879463.1887,
GPS BIIR-2  (PRN 13),2020-09-19T00:33:23.556813,7775214.04022,14503458.2095,-20995249.259,
GPS BIIR-2  (PRN 13),2020-09-19T00:35:23.220830,7331196.15029,14574810.9836,-21104687.2055,
GPS BIIR-2  (PRN 13),2020-09-19T00:37:22.884847,6888689.2925,14641217.9138,-21206911.2736,
GPS BIIR-2  (PRN 13),2020-09-19T00:39:22.548864,6440390.27137,14703774.7327,-21303608.2051,
GPS BIIR-2  (PRN 13),2020-09-19T00:41:22.212881,5990143.832,14761885.8591,-21393862.7569,
GPS BIIR-2  (PRN 13),2020-09-19T00:43:21.876898,5541860.53184,14815104.8333,-21476975.7763,
GPS BIIR-2  (PRN 13),2020-09-19T00:45:21.540915,5088141.71675,14864309.6963,-21554318.5442,
GPS BIIR-2  (PRN 13),2020-09-19T00:47:21.204932,4632884.18451,14909019.4142,-21625141.7887,
GPS BIIR-2  (PRN 13),2020-09-19T00:49:20.868948,4180036.3862,14948903.7919,-21688915.0064,
GPS BIIR-2  (PRN 13),2020-09-19T00:51:20.532965,3722124.52782,14984620.7194,-21746690.1813,
GPS BIIR-2  (PRN 13),2020-09-19T00:53:20.196982,3263086.78943,15015805.0537,-21797886.1028,
GPS BIIR-2  (PRN 13),2020-09-19T00:55:19.860999,2806899.15464,15042243.7482,-21842142.3345,
GPS BIIR-2  (PRN 13),2020-09-19T00:57:19.525016,2346032.61142,15064372.7378,-21880188.6854,
GPS BIIR-2  (PRN 13),2020-09-19T00:59:19.189033,1884456.39692,15081943.7723,-21911613.5951,
GPS BIIR-2  (PRN 13),2020-09-19T01:01:18.853050,1426163.13044,15094861.5726,-21936227.734,
GPS BIIR-2  (PRN 13),2020-09-19T01:03:18.517067,963589.275437,15103338.8678,-21954436.6527,
GPS BIIR-2  (PRN 13),2020-09-19T01:05:18.181084,500723.785861,15107245.0356,-21965999.6551,
GPS BIIR-2  (PRN 13),2020-09-19T01:07:17.845101,41565.4314682,15106602.846,-21970899.0604,
GPS BIIR-2  (PRN 13),2020-09-19T01:09:17.509118,-421463.51533,15101401.1876,-21969214.9802,
GPS BIIR-2  (PRN 13),2020-09-19T01:11:17.173135,-884365.012073,15091627.44,-21960878.2612,
GPS BIIR-2  (PRN 13),2020-09-19T01:13:16.837152,-1343144.80021,15077422.4193,-21946043.0029,
GPS BIIR-2  (PRN 13),2020-09-19T01:15:16.501169,-1805374.415,15058551.1301,-21924463.5552,
GPS BIIR-2  (PRN 13),2020-09-19T01:17:16.165186,-2267057.22962,15035119.0396,-21896242.5659,
GPS BIIR-2  (PRN 13),2020-09-19T01:19:15.829203,-2724214.93093,15007384.6643,-21861705.557,
GPS BIIR-2  (PRN 13),2020-09-19T01:21:15.493220,-3184392.01605,14974889.6887,-21820281.6725,
